Timestamp,City,Temperature,Humidity,Wind_Speed,PM25,AOD
2023-06-22 18:00:00,Chennai,28.6,85,11.7,37.6,0.5
2023-06-22 18:00:00,Lucknow,28.2,78,4.5,70.8,0.67
2023-06-22 18:00:00,Patna,28.5,87,13.2,64.3,1.47
2023-06-22 18:00:00,Kolkata,26.5,97,3.3,19.6,0.29
2023-06-22 19:00:00,Patna,28.6,90,10.8,59.5,1.65
2023-06-22 19:00:00,Hyderabad,24.9,83,10.5,22.4,0.54
2023-06-22 19:00:00,Kanpur,26.6,92,4.5,54.1,0.58
2023-06-22 19:00:00,Kolkata,26.5,97,4.7,18.8,0.27
2023-06-22 19:00:00,Mumbai,27.7,85,11.8,16.9,0.55
2023-06-22 19:00:00,Chennai,28.4,86,13.0,34.8,0.49
2023-06-22 19:00:00,Bengaluru,21.0,95,7.2,17.8,0.32
2023-06-22 19:00:00,Lucknow,27.8,81,4.0,61.2,0.56
2023-06-22 19:00:00,Ahmedabad,30.0,75,4.9,24.0,0.66
2023-06-22 19:00:00,Delhi,30.1,74,9.8,106.9,1.91
2023-06-22 20:00:00,Ahmedabad,29.9,74,7.8,20.7,0.65
2023-06-22 20:00:00,Chennai,28.1,86,13.3,32.6,0.45
2023-06-22 20:00:00,Hyderabad,25.1,78,10.1,20.5,0.53
2023-06-22 20:00:00,Bengaluru,20.9,97,7.7,16.6,0.31
2023-06-22 20:00:00,Mumbai,27.9,83,11.2,15.9,0.56
2023-06-22 20:00:00,Lucknow,27.5,82,4.9,52.5,0.48
2023-06-22 20:00:00,Patna,28.6,90,10.0,54.2,1.85
2023-06-22 20:00:00,Delhi,29.8,73,9.0,94.3,1.83
2023-06-22 20:00:00,Kanpur,26.4,92,3.2,53.8,0.55
2023-06-22 20:00:00,Kolkata,26.6,97,4.8,19.2,0.26
2023-06-22 21:00:00,Mumbai,27.8,87,11.1,15.5,0.54
2023-06-22 21:00:00,Bengaluru,20.6,98,9.0,15.4,0.29
2023-06-22 21:00:00,Hyderabad,25.0,75,18.5,18.5,0.5
2023-06-22 21:00:00,Lucknow,27.2,83,5.6,46.4,0.46
2023-06-22 21:00:00,Kolkata,26.6,96,5.1,19.7,0.26
2023-06-22 21:00:00,Kanpur,26.0,95,3.4,53.9,0.56
2023-06-22 21:00:00,Chennai,27.8,85,12.8,30.4,0.43
2023-06-22 21:00:00,Ahmedabad,29.5,74,11.6,17.5,0.64
2023-06-22 21:00:00,Delhi,29.7,73,5.9,87.3,1.88
2023-06-22 21:00:00,Patna,29.1,86,7.6,50.9,1.88
2023-06-22 22:00:00,Bengaluru,20.4,98,10.0,14.6,0.28
2023-06-22 22:00:00,Mumbai,27.3,89,10.1,15.9,0.54
2023-06-22 22:00:00,Delhi,26.1,94,18.4,80.3,2.74
2023-06-22 22:00:00,Ahmedabad,29.5,74,12.4,15.4,0.62
2023-06-22 22:00:00,Kanpur,25.8,96,3.2,54.6,0.57
2023-06-22 22:00:00,Hyderabad,25.8,68,19.8,16.2,0.47
2023-06-22 22:00:00,Kolkata,26.8,96,7.9,18.3,0.27
2023-06-22 22:00:00,Chennai,27.0,83,13.6,29.3,0.43
2023-06-22 22:00:00,Patna,29.5,81,4.9,47.7,1.93
2023-06-22 22:00:00,Lucknow,27.0,83,5.9,42.4,0.49
2023-06-22 23:00:00,Delhi,27.1,87,8.0,74.5,2.47
2023-06-22 23:00:00,Kolkata,26.7,94,9.2,17.4,0.26
2023-06-22 23:00:00,Hyderabad,25.5,70,17.2,14.7,0.46
2023-06-22 23:00:00,Patna,29.2,81,3.6,44.6,1.88
2023-06-22 23:00:00,Lucknow,27.0,83,7.6,40.7,0.56
2023-06-22 23:00:00,Chennai,26.8,84,13.0,28.3,0.43
2023-06-22 23:00:00,Mumbai,26.6,90,8.7,16.3,0.55
2023-06-22 23:00:00,Bengaluru,20.3,99,10.6,14.5,0.29
2023-06-22 23:00:00,Ahmedabad,29.2,74,13.7,14.0,0.59
2023-06-22 23:00:00,Kanpur,25.8,93,3.5,55.5,0.62
2023-06-23 00:00:00,Kanpur,27.0,91,5.5,62.2,0.93
2023-06-23 00:00:00,Hyderabad,25.6,82,15.0,18.6,0.46
2023-06-23 00:00:00,Mumbai,27.3,89,9.6,15.5,0.48
2023-06-23 00:00:00,Delhi,27.8,92,18.2,72.6,1.41
2023-06-23 00:00:00,Bengaluru,20.6,98,9.0,13.4,0.34
2023-06-23 00:00:00,Kolkata,27.2,95,6.1,15.0,0.24
2023-06-23 00:00:00,Ahmedabad,29.9,73,10.4,13.3,0.67
2023-06-23 00:00:00,Patna,28.3,86,16.2,49.8,1.79
2023-06-23 00:00:00,Chennai,27.9,88,14.8,30.9,0.53
2023-06-23 00:00:00,Lucknow,28.3,83,11.7,61.5,0.73
2023-06-23 01:00:00,Kanpur,28.1,86,8.2,53.6,1.39
2023-06-23 01:00:00,Lucknow,29.5,79,10.0,53.9,0.86
2023-06-23 01:00:00,Delhi,27.5,91,11.9,65.9,1.3
2023-06-23 01:00:00,Hyderabad,26.0,78,15.7,17.3,0.44
2023-06-23 01:00:00,Chennai,28.1,83,13.1,29.6,0.51
2023-06-23 01:00:00,Ahmedabad,30.0,69,13.7,12.6,0.62
2023-06-23 01:00:00,Patna,28.9,85,15.5,44.7,1.78
2023-06-23 01:00:00,Bengaluru,20.9,97,10.5,12.0,0.35
2023-06-23 01:00:00,Kolkata,27.5,90,11.0,11.1,0.24
2023-06-23 01:00:00,Mumbai,27.5,88,8.2,16.1,0.47
2023-06-23 02:00:00,Delhi,27.9,89,9.1,60.5,1.3
2023-06-23 02:00:00,Chennai,28.8,78,10.0,27.6,0.51
2023-06-23 02:00:00,Patna,29.8,81,17.3,41.1,1.81
2023-06-23 02:00:00,Mumbai,27.9,83,9.9,17.2,0.5
2023-06-23 02:00:00,Kolkata,28.0,89,9.7,12.2,0.26
2023-06-23 02:00:00,Ahmedabad,30.1,68,12.0,12.4,0.56
2023-06-23 02:00:00,Hyderabad,27.2,73,12.3,17.6,0.43
2023-06-23 02:00:00,Lucknow,30.5,74,14.4,48.2,0.81
2023-06-23 02:00:00,Bengaluru,21.9,90,14.8,11.0,0.32
2023-06-23 02:00:00,Kanpur,29.4,84,8.9,43.4,1.02
2023-06-23 03:00:00,Hyderabad,28.9,64,15.8,16.2,0.45
2023-06-23 03:00:00,Chennai,29.6,73,10.1,27.7,0.48
2023-06-23 03:00:00,Mumbai,27.8,82,12.5,17.2,0.47
2023-06-23 03:00:00,Lucknow,31.6,69,16.3,44.9,0.76
2023-06-23 03:00:00,Kanpur,31.0,77,8.4,41.3,0.79
2023-06-23 03:00:00,Kolkata,29.1,84,10.8,12.4,0.28
2023-06-23 03:00:00,Patna,31.5,72,17.0,41.0,1.48
2023-06-23 03:00:00,Delhi,29.0,84,10.0,56.7,1.3
2023-06-23 03:00:00,Ahmedabad,30.9,65,13.4,12.7,0.54
2023-06-23 03:00:00,Bengaluru,23.4,81,17.4,10.9,0.32
2023-06-23 04:00:00,Bengaluru,25.0,73,15.5,11.3,0.31
2023-06-23 04:00:00,Chennai,31.1,66,10.4,29.6,0.46
2023-06-23 04:00:00,Patna,32.3,68,13.4,42.0,1.24
2023-06-23 04:00:00,Hyderabad,30.4,56,17.2,16.4,0.51
2023-06-23 04:00:00,Kolkata,30.5,79,10.5,14.7,0.35
2023-06-23 04:00:00,Ahmedabad,32.8,56,12.3,13.5,0.52
2023-06-23 04:00:00,Kanpur,31.9,74,7.5,38.5,0.71
2023-06-23 04:00:00,Delhi,29.9,80,13.4,56.1,1.37
2023-06-23 04:00:00,Mumbai,28.4,80,10.3,20.4,0.5
2023-06-23 04:00:00,Lucknow,32.2,67,14.2,37.7,0.69
2023-06-23 05:00:00,Lucknow,32.1,67,13.8,35.7,0.79
2023-06-23 05:00:00,Bengaluru,26.4,67,16.7,12.5,0.3
2023-06-23 05:00:00,Hyderabad,32.0,50,15.8,18.2,0.59
2023-06-23 05:00:00,Ahmedabad,34.5,49,12.8,15.0,0.52
2023-06-23 05:00:00,Chennai,32.8,59,10.0,32.2,0.45
2023-06-23 05:00:00,Mumbai,29.4,77,13.2,23.5,0.5
2023-06-23 05:00:00,Patna,34.5,60,10.1,48.1,1.27
2023-06-23 05:00:00,Delhi,30.9,74,9.7,55.8,1.43
2023-06-23 05:00:00,Kolkata,30.5,78,8.0,17.3,0.45
2023-06-23 05:00:00,Kanpur,32.0,71,14.7,39.3,0.8
2023-06-23 06:00:00,Patna,35.4,56,9.4,46.0,1.29
2023-06-23 06:00:00,Mumbai,30.0,74,14.3,25.9,0.52
2023-06-23 06:00:00,Bengaluru,27.5,60,16.2,13.5,0.31
2023-06-23 06:00:00,Hyderabad,32.6,48,14.2,19.8,0.65
2023-06-23 06:00:00,Chennai,34.0,54,8.9,35.6,0.44
2023-06-23 06:00:00,Lucknow,32.7,66,14.7,33.8,0.99
2023-06-23 06:00:00,Ahmedabad,36.2,43,13.1,16.9,0.52
2023-06-23 06:00:00,Kanpur,29.5,80,14.5,40.6,1.02
2023-06-23 06:00:00,Delhi,32.7,67,6.1,58.3,1.49
2023-06-23 06:00:00,Kolkata,31.0,75,8.7,20.0,0.52
2023-06-23 07:00:00,Kanpur,31.0,76,9.7,40.3,1.08
2023-06-23 07:00:00,Chennai,34.4,53,6.1,39.7,0.45
2023-06-23 07:00:00,Patna,36.2,52,8.3,48.0,1.34
2023-06-23 07:00:00,Lucknow,33.9,60,13.2,32.9,1.1
2023-06-23 07:00:00,Hyderabad,33.2,44,11.4,23.2,0.7
2023-06-23 07:00:00,Bengaluru,28.4,56,15.8,14.4,0.32
2023-06-23 07:00:00,Mumbai,30.8,71,14.7,31.4,0.5
2023-06-23 07:00:00,Delhi,33.9,63,11.7,71.7,1.63
2023-06-23 07:00:00,Kolkata,32.5,70,9.0,22.3,0.52
2023-06-23 07:00:00,Ahmedabad,37.2,39,12.4,18.5,0.53
2023-06-23 08:00:00,Patna,36.8,51,10.1,49.4,1.39
2023-06-23 08:00:00,Chennai,34.2,54,5.1,45.1,0.48
2023-06-23 08:00:00,Hyderabad,29.3,59,18.7,24.6,0.65
2023-06-23 08:00:00,Mumbai,30.8,71,14.3,31.2,0.45
2023-06-23 08:00:00,Bengaluru,28.5,55,15.5,13.9,0.32
2023-06-23 08:00:00,Ahmedabad,37.8,37,10.8,19.3,0.54
2023-06-23 08:00:00,Delhi,34.7,60,10.4,69.8,1.7
2023-06-23 08:00:00,Lucknow,35.5,54,10.8,32.5,0.97
2023-06-23 08:00:00,Kanpur,34.2,62,9.7,35.5,0.85
2023-06-23 08:00:00,Kolkata,32.8,69,9.4,23.8,0.59
2023-06-23 09:00:00,Mumbai,30.6,72,16.5,32.7,0.46
2023-06-23 09:00:00,Delhi,34.9,60,4.5,78.7,1.84
2023-06-23 09:00:00,Lucknow,36.3,51,8.2,32.5,0.93
2023-06-23 09:00:00,Patna,36.3,51,10.1,50.1,1.35
2023-06-23 09:00:00,Kolkata,29.8,79,8.0,24.7,0.65
2023-06-23 09:00:00,Chennai,33.0,67,8.2,50.2,0.51
2023-06-23 09:00:00,Bengaluru,28.9,53,15.2,13.8,0.33
2023-06-23 09:00:00,Hyderabad,24.9,91,14.5,27.1,0.69
2023-06-23 09:00:00,Ahmedabad,38.3,35,12.3,19.4,0.55
2023-06-23 09:00:00,Kanpur,34.8,60,6.7,36.8,0.95
2023-06-23 10:00:00,Bengaluru,27.1,61,18.6,11.8,0.33
2023-06-23 10:00:00,Hyderabad,25.0,88,2.0,27.4,0.78
2023-06-23 10:00:00,Lucknow,36.2,50,6.8,32.2,0.9
2023-06-23 10:00:00,Delhi,35.2,58,2.5,86.4,2.0
2023-06-23 10:00:00,Mumbai,30.5,72,18.8,29.3,0.48
2023-06-23 10:00:00,Patna,36.0,53,9.4,51.2,1.16
2023-06-23 10:00:00,Ahmedabad,38.8,34,14.6,18.9,0.54
2023-06-23 10:00:00,Kolkata,29.6,81,8.8,26.5,0.66
2023-06-23 10:00:00,Chennai,32.5,76,10.3,50.5,0.57
2023-06-23 10:00:00,Kanpur,34.9,59,7.9,36.2,1.05
2023-06-23 11:00:00,Ahmedabad,38.7,34,15.3,18.0,0.53
2023-06-23 11:00:00,Chennai,31.5,78,15.5,49.9,0.63
2023-06-23 11:00:00,Mumbai,29.9,74,19.3,21.0,0.45
2023-06-23 11:00:00,Hyderabad,25.4,88,2.5,29.5,0.55
2023-06-23 11:00:00,Delhi,35.3,57,4.0,92.0,2.11
2023-06-23 11:00:00,Lucknow,36.2,50,6.0,32.8,0.88
2023-06-23 11:00:00,Kolkata,30.6,76,8.9,27.2,0.62
2023-06-23 11:00:00,Bengaluru,26.6,63,18.4,10.9,0.28
2023-06-23 11:00:00,Kanpur,35.0,58,6.1,37.6,0.95
2023-06-23 11:00:00,Patna,35.0,56,11.8,52.6,1.11
2023-06-23 12:00:00,Mumbai,29.6,75,17.3,14.6,0.37
2023-06-23 12:00:00,Lucknow,35.2,56,8.2,37.0,0.91
2023-06-23 12:00:00,Hyderabad,28.5,63,6.8,28.3,0.49
2023-06-23 12:00:00,Delhi,33.6,68,5.2,78.7,1.74
2023-06-23 12:00:00,Bengaluru,25.5,69,14.9,12.2,0.29
2023-06-23 12:00:00,Kanpur,35.0,56,3.1,31.5,0.72
2023-06-23 12:00:00,Ahmedabad,37.1,39,11.6,14.2,0.43
2023-06-23 12:00:00,Chennai,30.9,82,7.0,42.6,0.41
2023-06-23 12:00:00,Kolkata,30.5,79,7.2,25.6,0.42
2023-06-23 12:00:00,Patna,34.6,53,14.7,54.5,1.06
2023-06-23 13:00:00,Bengaluru,24.5,74,15.5,12.9,0.27
2023-06-23 13:00:00,Kanpur,33.7,73,3.6,33.2,0.82
2023-06-23 13:00:00,Hyderabad,27.4,68,7.3,30.0,0.39
2023-06-23 13:00:00,Lucknow,34.2,60,8.1,41.7,0.9
2023-06-23 13:00:00,Chennai,29.7,85,9.0,43.9,0.42
2023-06-23 13:00:00,Delhi,32.5,78,2.0,77.8,1.61
2023-06-23 13:00:00,Mumbai,29.0,79,14.9,12.8,0.35
2023-06-23 13:00:00,Kolkata,29.5,83,9.2,26.6,0.51
2023-06-23 13:00:00,Patna,33.5,58,5.9,61.7,1.07
2023-06-23 13:00:00,Ahmedabad,36.8,40,10.0,14.4,0.45
2023-06-23 14:00:00,Delhi,30.8,85,5.1,89.2,1.51
2023-06-23 14:00:00,Bengaluru,23.0,82,12.3,12.9,0.26
2023-06-23 14:00:00,Kolkata,28.9,84,9.8,25.1,0.49
2023-06-23 14:00:00,Kanpur,32.1,68,4.7,39.3,0.88
2023-06-23 14:00:00,Chennai,29.5,87,6.3,43.7,0.48
2023-06-23 14:00:00,Lucknow,32.8,65,7.0,56.0,0.91
2023-06-23 14:00:00,Ahmedabad,34.5,49,13.4,15.7,0.47
2023-06-23 14:00:00,Hyderabad,26.6,73,8.3,32.7,0.37
2023-06-23 14:00:00,Patna,32.5,62,7.4,75.7,1.12
2023-06-23 14:00:00,Mumbai,28.5,82,13.7,12.3,0.34
2023-06-23 15:00:00,Kanpur,31.2,73,4.7,43.7,0.86
2023-06-23 15:00:00,Chennai,29.4,82,6.4,38.1,0.57
2023-06-23 15:00:00,Ahmedabad,33.7,51,13.2,19.3,0.51
2023-06-23 15:00:00,Bengaluru,22.5,83,13.4,12.1,0.25
2023-06-23 15:00:00,Hyderabad,25.9,79,5.8,35.3,0.4
2023-06-23 15:00:00,Delhi,30.7,83,7.9,107.8,1.48
2023-06-23 15:00:00,Mumbai,28.4,82,12.2,11.6,0.33
2023-06-23 15:00:00,Kolkata,27.2,92,12.7,21.9,0.47
2023-06-23 15:00:00,Patna,32.0,65,12.9,82.0,1.2
2023-06-23 15:00:00,Lucknow,32.4,67,6.6,70.5,0.83
2023-06-23 16:00:00,Kanpur,30.6,76,4.3,45.6,0.93
2023-06-23 16:00:00,Patna,31.8,67,15.4,78.0,1.22
2023-06-23 16:00:00,Kolkata,27.1,93,4.1,22.5,0.44
2023-06-23 16:00:00,Bengaluru,22.4,85,13.9,11.6,0.23
2023-06-23 16:00:00,Chennai,29.0,78,9.7,34.3,0.56
2023-06-23 16:00:00,Delhi,30.3,80,7.7,108.0,1.5
2023-06-23 16:00:00,Mumbai,28.1,83,12.0,11.8,0.32
2023-06-23 16:00:00,Ahmedabad,32.4,59,13.4,22.9,0.55
2023-06-23 16:00:00,Lucknow,32.1,68,10.2,81.0,0.81
2023-06-23 16:00:00,Hyderabad,25.5,84,4.1,33.4,0.47
2023-06-23 17:00:00,Lucknow,31.4,70,16.3,82.7,0.96
2023-06-23 17:00:00,Delhi,29.9,80,4.7,104.5,1.55
2023-06-23 17:00:00,Ahmedabad,31.5,66,9.3,24.2,0.57
2023-06-23 17:00:00,Hyderabad,25.4,86,5.8,30.2,0.43
2023-06-23 17:00:00,Kolkata,27.2,95,3.7,24.2,0.44
2023-06-23 17:00:00,Mumbai,27.9,84,14.4,12.0,0.34
2023-06-23 17:00:00,Chennai,28.7,76,10.4,34.5,0.48
2023-06-23 17:00:00,Kanpur,30.4,77,9.4,44.6,1.04
2023-06-23 17:00:00,Bengaluru,22.0,86,14.1,10.5,0.21
2023-06-23 17:00:00,Patna,31.4,69,16.6,71.2,1.28
2023-06-23 18:00:00,Mumbai,27.1,86,15.8,11.9,0.35
2023-06-23 18:00:00,Ahmedabad,31.4,67,7.1,23.9,0.64
2023-06-23 18:00:00,Delhi,29.3,85,5.4,99.4,1.61
2023-06-23 18:00:00,Patna,30.9,71,14.1,65.7,1.3
2023-06-23 18:00:00,Kolkata,27.0,96,4.1,25.0,0.36
2023-06-23 18:00:00,Bengaluru,21.5,88,15.3,8.7,0.2
2023-06-23 18:00:00,Chennai,28.2,78,8.7,33.1,0.48
2023-06-23 18:00:00,Lucknow,29.6,76,15.2,77.5,1.19
2023-06-23 18:00:00,Hyderabad,24.4,91,9.5,20.5,0.4
2023-06-23 18:00:00,Kanpur,29.2,83,10.0,41.6,1.01
2023-06-23 19:00:00,Chennai,28.0,79,6.9,30.5,0.47
2023-06-23 19:00:00,Mumbai,27.0,86,15.1,11.4,0.37
2023-06-23 19:00:00,Hyderabad,24.1,90,7.5,14.3,0.34
2023-06-23 19:00:00,Bengaluru,21.1,90,14.9,7.3,0.2
2023-06-23 19:00:00,Kolkata,26.3,96,7.4,27.2,0.38
2023-06-23 19:00:00,Delhi,29.1,84,2.5,88.7,1.75
2023-06-23 19:00:00,Ahmedabad,31.3,64,6.8,22.1,0.7
2023-06-23 19:00:00,Lucknow,29.4,77,12.4,63.6,1.28
2023-06-23 19:00:00,Patna,30.5,73,15.6,62.6,1.5
2023-06-23 19:00:00,Kanpur,28.7,84,1.8,39.7,1.2
2023-06-23 20:00:00,Delhi,29.0,84,4.3,91.3,1.69
2023-06-23 20:00:00,Patna,30.1,74,14.4,60.1,1.84
2023-06-23 20:00:00,Mumbai,26.9,90,11.3,11.9,0.38
2023-06-23 20:00:00,Kanpur,28.4,87,4.6,42.6,1.21
2023-06-23 20:00:00,Lucknow,29.4,78,11.7,57.9,0.96
2023-06-23 20:00:00,Chennai,27.9,80,9.5,26.4,0.41
2023-06-23 20:00:00,Bengaluru,20.9,91,15.4,6.1,0.19
2023-06-23 20:00:00,Kolkata,26.0,97,4.6,29.9,0.4
2023-06-23 20:00:00,Ahmedabad,30.2,64,14.0,19.2,0.77
2023-06-23 20:00:00,Hyderabad,23.8,92,8.5,11.7,0.31
2023-06-23 21:00:00,Chennai,27.9,81,11.2,24.9,0.38
2023-06-23 21:00:00,Kanpur,28.1,87,6.6,42.5,1.28
2023-06-23 21:00:00,Ahmedabad,29.0,71,11.9,16.4,0.79
2023-06-23 21:00:00,Patna,30.0,74,15.3,56.1,1.88
2023-06-23 21:00:00,Delhi,28.4,88,4.0,82.2,1.66
2023-06-23 21:00:00,Bengaluru,20.7,92,14.5,5.1,0.19
2023-06-23 21:00:00,Lucknow,29.4,77,8.9,58.2,1.05
2023-06-23 21:00:00,Hyderabad,23.8,92,10.1,10.9,0.3
2023-06-23 21:00:00,Kolkata,25.9,98,1.5,29.9,0.42
2023-06-23 21:00:00,Mumbai,26.0,93,10.9,12.7,0.4
2023-06-23 22:00:00,Hyderabad,23.7,92,10.8,10.7,0.29
2023-06-23 22:00:00,Ahmedabad,29.2,72,11.8,16.1,0.81
2023-06-23 22:00:00,Kanpur,27.9,88,7.7,34.6,1.18
2023-06-23 22:00:00,Kolkata,25.3,99,5.6,30.5,0.53
2023-06-23 22:00:00,Patna,29.9,74,15.7,55.3,1.52
2023-06-23 22:00:00,Mumbai,26.1,88,9.7,13.0,0.38
2023-06-23 22:00:00,Delhi,28.2,89,4.0,79.2,1.7
2023-06-23 22:00:00,Chennai,27.9,80,13.0,25.4,0.39
2023-06-23 22:00:00,Lucknow,29.1,78,7.4,55.9,1.47
2023-06-23 22:00:00,Bengaluru,20.6,92,14.1,4.7,0.2
2023-06-23 23:00:00,Delhi,27.6,90,17.7,77.8,1.65
2023-06-23 23:00:00,Mumbai,26.1,90,8.4,13.5,0.39
2023-06-23 23:00:00,Kanpur,27.8,88,9.5,25.8,0.95
2023-06-23 23:00:00,Patna,29.5,76,15.5,53.8,1.48
2023-06-23 23:00:00,Lucknow,29.0,79,10.7,50.3,1.57
2023-06-23 23:00:00,Kolkata,25.5,97,4.3,30.6,0.56
2023-06-23 23:00:00,Hyderabad,23.5,92,13.4,10.7,0.28
2023-06-23 23:00:00,Chennai,27.7,78,14.1,26.5,0.36
2023-06-23 23:00:00,Bengaluru,20.3,94,14.1,4.4,0.21
2023-06-23 23:00:00,Ahmedabad,29.0,75,10.8,15.7,0.74
2023-06-24 00:00:00,Ahmedabad,29.6,74,13.0,13.3,0.61
2023-06-24 00:00:00,Hyderabad,24.2,92,15.5,11.5,0.23
2023-06-24 00:00:00,Bengaluru,20.5,95,13.6,4.5,0.2
2023-06-24 00:00:00,Lucknow,27.0,93,4.0,44.9,1.54
2023-06-24 00:00:00,Mumbai,26.0,92,8.9,12.2,0.42
2023-06-24 00:00:00,Patna,29.3,78,22.5,41.9,1.07
2023-06-24 00:00:00,Kanpur,27.6,93,3.2,20.1,0.83
2023-06-24 00:00:00,Kolkata,26.4,95,7.2,22.6,0.39
2023-06-24 00:00:00,Chennai,28.4,78,14.3,25.2,0.37
2023-06-24 00:00:00,Delhi,28.9,79,6.6,98.0,1.69
2023-06-24 01:00:00,Lucknow,28.6,89,4.7,26.5,0.93
2023-06-24 01:00:00,Hyderabad,24.2,93,14.4,11.8,0.22
2023-06-24 01:00:00,Kolkata,26.3,92,10.5,20.1,0.31
2023-06-24 01:00:00,Mumbai,26.1,88,4.9,13.0,0.37
2023-06-24 01:00:00,Bengaluru,21.4,91,17.4,4.7,0.19
2023-06-24 01:00:00,Kanpur,28.6,92,5.8,15.2,0.59
2023-06-24 01:00:00,Ahmedabad,29.6,75,12.4,13.0,0.62
2023-06-24 01:00:00,Patna,28.5,82,17.9,43.3,1.1
2023-06-24 01:00:00,Delhi,27.9,83,10.8,80.6,2.25
2023-06-24 01:00:00,Chennai,28.6,76,13.1,27.0,0.34
2023-06-24 02:00:00,Mumbai,26.9,86,8.0,13.1,0.35
2023-06-24 02:00:00,Bengaluru,22.1,88,21.1,4.4,0.18
2023-06-24 02:00:00,Chennai,29.0,76,11.1,29.2,0.31
2023-06-24 02:00:00,Patna,30.1,76,16.8,44.6,1.17
2023-06-24 02:00:00,Hyderabad,24.8,89,15.9,11.4,0.21
2023-06-24 02:00:00,Lucknow,30.4,81,3.1,21.1,0.75
2023-06-24 02:00:00,Delhi,28.2,85,2.5,63.3,2.41
2023-06-24 02:00:00,Kanpur,29.9,89,5.6,17.4,0.57
2023-06-24 02:00:00,Ahmedabad,30.1,71,14.0,12.6,0.58
2023-06-24 02:00:00,Kolkata,26.4,91,5.2,20.1,0.27
2023-06-24 03:00:00,Delhi,29.0,81,9.4,66.6,2.62
2023-06-24 03:00:00,Kanpur,31.5,82,6.2,19.6,0.58
2023-06-24 03:00:00,Lucknow,32.2,73,1.1,21.7,0.89
2023-06-24 03:00:00,Bengaluru,23.6,79,22.6,4.3,0.17
2023-06-24 03:00:00,Chennai,30.4,70,11.5,29.6,0.29
2023-06-24 03:00:00,Hyderabad,26.0,82,14.2,10.4,0.19
2023-06-24 03:00:00,Ahmedabad,31.1,65,12.2,13.0,0.59
2023-06-24 03:00:00,Mumbai,27.7,82,7.3,17.3,0.44
2023-06-24 03:00:00,Patna,31.2,73,11.1,45.8,1.15
2023-06-24 03:00:00,Kolkata,27.6,85,5.2,20.2,0.28
2023-06-24 04:00:00,Kolkata,28.4,83,5.8,20.3,0.34
2023-06-24 04:00:00,Chennai,32.0,59,14.8,28.9,0.28
2023-06-24 04:00:00,Mumbai,28.4,80,9.7,18.6,0.47
2023-06-24 04:00:00,Ahmedabad,32.2,60,11.5,13.9,0.63
2023-06-24 04:00:00,Bengaluru,25.1,71,23.4,4.4,0.16
2023-06-24 04:00:00,Lucknow,33.7,68,2.4,23.7,0.92
2023-06-24 04:00:00,Hyderabad,26.5,77,15.1,9.8,0.18
2023-06-24 04:00:00,Patna,32.2,68,11.5,46.3,1.02
2023-06-24 04:00:00,Kanpur,33.2,74,4.0,22.3,0.6
2023-06-24 04:00:00,Delhi,29.4,82,13.7,58.9,1.7
2023-06-24 05:00:00,Kanpur,34.2,70,2.3,24.0,0.63
2023-06-24 05:00:00,Hyderabad,27.4,74,13.8,9.5,0.17
2023-06-24 05:00:00,Delhi,30.8,75,10.3,62.2,1.27
2023-06-24 05:00:00,Kolkata,30.0,78,7.9,22.9,0.43
2023-06-24 05:00:00,Ahmedabad,32.8,57,10.1,17.1,0.64
2023-06-24 05:00:00,Chennai,33.0,54,13.8,28.8,0.29
2023-06-24 05:00:00,Mumbai,28.0,82,12.5,21.6,0.43
2023-06-24 05:00:00,Bengaluru,26.1,67,22.1,5.1,0.17
2023-06-24 05:00:00,Patna,34.2,61,10.5,46.0,0.97
2023-06-24 05:00:00,Lucknow,34.8,64,3.1,26.1,0.89
2023-06-24 06:00:00,Kolkata,31.2,73,11.3,25.3,0.54
2023-06-24 06:00:00,Mumbai,27.6,83,10.5,27.2,0.46
2023-06-24 06:00:00,Chennai,33.8,52,11.9,32.2,0.31
2023-06-24 06:00:00,Delhi,32.2,69,6.5,65.7,1.21
2023-06-24 06:00:00,Lucknow,33.2,67,12.8,30.2,0.79
2023-06-24 06:00:00,Kanpur,34.7,67,2.9,28.6,0.68
2023-06-24 06:00:00,Ahmedabad,33.7,53,8.3,17.5,0.67
2023-06-24 06:00:00,Hyderabad,28.5,69,12.9,9.3,0.18
2023-06-24 06:00:00,Bengaluru,26.5,66,22.7,6.2,0.19
2023-06-24 06:00:00,Patna,35.5,56,11.4,44.9,0.98
2023-06-24 07:00:00,Kolkata,31.9,75,12.7,28.2,0.64
2023-06-24 07:00:00,Delhi,32.7,67,4.3,66.1,1.29
2023-06-24 07:00:00,Mumbai,29.1,77,13.4,33.4,0.5
2023-06-24 07:00:00,Hyderabad,29.3,63,11.5,10.6,0.19
2023-06-24 07:00:00,Bengaluru,27.1,63,22.3,7.1,0.22
2023-06-24 07:00:00,Ahmedabad,35.3,47,9.4,19.9,0.69
2023-06-24 07:00:00,Patna,36.3,53,11.6,44.5,0.97
2023-06-24 07:00:00,Kanpur,35.8,61,5.0,33.9,0.59
2023-06-24 07:00:00,Lucknow,30.3,81,10.5,33.9,0.7
2023-06-24 07:00:00,Chennai,34.0,52,11.5,36.0,0.34
2023-06-24 08:00:00,Patna,36.7,51,11.4,45.5,1.03
2023-06-24 08:00:00,Delhi,33.7,63,4.2,68.0,1.31
2023-06-24 08:00:00,Hyderabad,25.0,85,9.3,10.9,0.2
